Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,Ward,FBI Code,X Coordinate,Y Coordinate,Year,Latitude,Longitude,Location
JB384822,08/08/2018 01:19:00 PM,019XX W 51ST ST,0810,THEFT,OVER $500,STREET,false,false,0932,16,06,1164087,1870853,2018,41.801241918,-87.673762593,"(41.801241918, -87.673762593)"
JB384692,08/08/2018 01:20:00 PM,018XX W WRIGHTWOOD AVE,0890,THEFT,FROM BUILDING,RESTAURANT,false,false,1931,32,06,1163726,1917300,2018,41.928704318,-87.673777838,"(41.928704318, -87.673777838)"
JB384738,08/08/2018 01:27:00 PM,035XX W GRAND AVE,2024,NARCOTICS,POSS: HEROIN(WHITE),CTA BUS STOP,true,false,1121,27,18,1152709,1907282,2018,41.901439452,-87.714527414,"(41.901439452, -87.714527414)"
JB387817,08/08/2018 01:28:00 PM,034XX W FLOURNOY ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,false,false,1133,24,26,1153553,1896819,2018,41.87271118,-87.711705701,"(41.87271118, -87.711705701)"
JB384736,08/08/2018 01:29:00 PM,023XX W FOSTER AVE,0460,BATTERY,SIMPLE,MEDICAL/DENTAL OFFICE,true,false,2012,40,08B,1159834,1934474,2018,41.97591201,-87.68760415,"(41.97591201, -87.68760415)"
JB389988,08/08/2018 01:30:00 PM,016XX W ESTES AVE,0890,THEFT,FROM BUILDING,APARTMENT,false,false,2423,49,06,1164192,1947466,2018,42.011471159,-87.671208744,"(42.011471159, -87.671208744)"
JB385936,08/08/2018 01:30:00 PM,035XX N LOWELL AVE,0820,THEFT,$500 AND UNDER,RESIDENTIAL YARD (FRONT/BACK),false,false,1731,30,06,1146757,1923226,2018,41.945307046,-87.735981956,"(41.945307046, -87.735981956)"
JB384705,08/08/2018 01:32:00 PM,104XX S WESTERN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESTAURANT,true,true,2212,19,08B,1162236,1835317,2018,41.703764623,-87.6815382,"(41.703764623, -87.6815382)"
JB384747,08/08/2018 01:34:00 PM,002XX S MICHIGAN AVE,1330,CRIMINAL TRESPASS,TO LAND,OTHER,true,false,0113,42,26,1177326,1899381,2018,41.879235852,-87.624347038,"(41.879235852, -87.624347038)"
JB384893,08/08/2018 01:35:00 PM,094XX S STATE ST,0890,THEFT,FROM BUILDING,CURRENCY EXCHANGE,false,false,0634,6,06,1177960,1842240,2018,41.72242127,-87.623751157,"(41.72242127, -87.623751157)"
JB384716,08/08/2018 01:37:00 PM,116XX S AVENUE O,0460,BATTERY,SIMPLE,PARKING LOT/GARAGE(NON.RESID.),false,false,0433,10,08B,1200918,1828455,2018,41.684043983,-87.540125757,"(41.684043983, -87.540125757)"
JB384742,08/08/2018 01:38:00 PM,0000X S MIDWAY AIRFIELD ST,0460,BATTERY,SIMPLE,AIRPORT EXTERIOR - SECURE AREA,false,false,0813,23,08B,1142826,1864795,2018,41.785038992,-87.751885635,"(41.785038992, -87.751885635)"
JB385043,08/08/2018 01:41:00 PM,046XX N BROADWAY,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,SMALL RETAIL STORE,false,true,1914,46,26,1167961,1930904,2018,41.965943826,-87.657821704,"(41.965943826, -87.657821704)"
JB384791,08/08/2018 01:43:00 PM,015XX W 16TH ST,0460,BATTERY,SIMPLE,STREET,true,false,1233,25,08B,1166280,1892146,2018,41.85962564,-87.665112646,"(41.85962564, -87.665112646)"
JB384827,08/08/2018 01:44:00 PM,006XX W 63RD ST,0810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),false,false,0711,16,06,1172906,1863108,2018,41.779798546,-87.641648739,"(41.779798546, -87.641648739)"
JB385405,08/08/2018 01:45:00 PM,123XX S WENTWORTH AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0523,9,14,1177171,1823067,2018,41.669825588,-87.62721688,"(41.669825588, -87.62721688)"
JB384769,08/08/2018 01:46:00 PM,132XX S LANGLEY AVE,041A,BATTERY,AGGRAVATED: HANDGUN,SIDEWALK,false,false,0533,9,04B,1183251,1817865,2018,41.655411665,-87.605125836,"(41.655411665, -87.605125836)"
JB385876,08/08/2018 01:50:00 PM,016XX W JONQUIL TER,0460,BATTERY,SIMPLE,"SCHOOL, PUBLIC, GROUNDS",false,false,2422,49,08B,1163893,1951001,2018,42.021177601,-87.67220843,"(42.021177601, -87.67220843)"
JB385051,08/08/2018 01:53:00 PM,004XX W 99TH ST,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,false,false,2232,9,11,1175047,1839259,2018,41.714306386,-87.634509672,"(41.714306386, -87.634509672)"
JB384759,08/08/2018 01:55:00 PM,013XX W COLUMBIA AVE,0890,THEFT,FROM BUILDING,RESIDENCE PORCH/HALLWAY,false,false,2432,49,06,1166077,1944933,2018,42.004480346,-87.664345878,"(42.004480346, -87.664345878)"
JB391857,08/08/2018 02:00:00 PM,029XX S DR MARTIN LUTHER KING JR DR,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,APARTMENT,false,false,0133,4,11,1179389,1885691,2018,41.841622651,-87.617191438,"(41.841622651, -87.617191438)"
JB386637,08/08/2018 02:00:00 PM,0000X N MICHIGAN AVE,0281,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,APARTMENT,false,false,0114,42,02,1177304,1900622,2018,41.882641723,-87.624390175,"(41.882641723, -87.624390175)"
JB385987,08/08/2018 02:00:00 PM,020XX W RASCHER AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,2012,40,14,1161785,1936186,2018,41.980569228,-87.680381594,"(41.980569228, -87.680381594)"
JB387216,08/08/2018 02:00:00 PM,081XX S DREXEL AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,APARTMENT,false,true,0631,8,26,1183649,1851248,2018,41.747009664,-87.602633174,"(41.747009664, -87.602633174)"
JB387075,08/08/2018 02:00:00 PM,028XX W BIRCHWOOD AVE,0890,THEFT,FROM BUILDING,RESIDENCE,false,false,2411,50,06,1156236,1949601,2018,42.017494798,-87.700424235,"(42.017494798, -87.700424235)"
JB386283,08/08/2018 02:00:00 PM,044XX W MONROE ST,0530,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,RESIDENCE,false,false,1113,28,04A,1146842,1899294,2018,41.879633598,-87.736281864,"(41.879633598, -87.736281864)"
JB386343,08/08/2018 02:00:00 PM,029XX N LAKE SHORE DR,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1934,44,07,1173775,1919998,2018,41.935889678,-87.636770833,"(41.935889678, -87.636770833)"
JB385898,08/08/2018 02:00:00 PM,034XX N OSCEOLA AVE,1330,CRIMINAL TRESPASS,TO LAND,"SCHOOL, PUBLIC, BUILDING",false,false,1631,36,26,1125809,1921975,2018,41.942248935,-87.813008283,"(41.942248935, -87.813008283)"
JB385855,08/08/2018 02:00:00 PM,077XX S EBERHART AVE,0820,THEFT,$500 AND UNDER,RESIDENCE PORCH/HALLWAY,false,false,0624,6,06,1180913,1853900,2018,41.754350364,-87.612577107,"(41.754350364, -87.612577107)"
JB385390,08/08/2018 02:00:00 PM,023XX W WASHINGTON BLVD,0610,BURGLARY,FORCIBLE ENTRY,ALLEY,false,false,1223,2,05,1160796,1900626,2018,41.883010916,-87.685007698,"(41.883010916, -87.685007698)"
JB384770,08/08/2018 02:00:00 PM,075XX S KINGSTON AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,0421,7,08B,1194503,1855471,2018,41.758338093,-87.562723332,"(41.758338093, -87.562723332)"
JB384786,08/08/2018 02:00:00 PM,002XX W 103RD ST,1330,CRIMINAL TRESPASS,TO LAND,GAS STATION,true,false,0511,9,26,1176618,1836644,2018,41.707095328,-87.628834415,"(41.707095328, -87.628834415)"
JB384797,08/08/2018 02:00:00 PM,0000X N HOMAN BLVD,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,GAS STATION,false,false,1123,28,07,1153708,1900256,2018,41.882139587,-87.71104513,"(41.882139587, -87.71104513)"
JB384787,08/08/2018 02:00:00 PM,020XX W WASHINGTON BLVD,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1223,2,14,1162820,1900686,2018,41.883133362,-87.677573795,"(41.883133362, -87.677573795)"
JB384767,08/08/2018 02:00:00 PM,020XX W GRAND AVE,0560,ASSAULT,SIMPLE,STREET,false,false,1221,26,08A,1162813,1903485,2018,41.890814195,-87.67752095,"(41.890814195, -87.67752095)"
JB384784,08/08/2018 02:00:00 PM,022XX N STOCKTON DR,0850,THEFT,ATTEMPT THEFT,PARK PROPERTY,false,false,1814,43,06,1174096,1915103,2018,41.922450447,-87.635737508,"(41.922450447, -87.635737508)"
JB384757,08/08/2018 02:00:00 PM,011XX N WALLER AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,1511,29,14,1138142,1907021,2018,41.900999107,-87.768040532,"(41.900999107, -87.768040532)"
JB384794,08/08/2018 02:09:00 PM,015XX E 86TH ST,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,false,false,0412,8,05,1188016,1848264,2018,41.738718396,-87.586726409,"(41.738718396, -87.586726409)"
JB384881,08/08/2018 02:10:00 PM,051XX S LAKE SHORE DR NB,0460,BATTERY,SIMPLE,PARK PROPERTY,false,false,0234,4,08B,1189269,1871406,2018,41.802192017,-87.581394468,"(41.802192017, -87.581394468)"
JB384841,08/08/2018 02:10:00 PM,056XX S PRINCETON AVE,1780,OFFENSE INVOLVING CHILDREN,OTHER OFFENSE,APARTMENT,false,false,0711,3,20,1175247,1867597,2018,41.792064843,-87.632932296,"(41.792064843, -87.632932296)"
JB384782,08/08/2018 02:15:00 PM,010XX W MARQUETTE RD,0560,ASSAULT,SIMPLE,RESIDENCE,false,true,0724,17,08A,1170716,1860394,2018,41.772399064,-87.649756647,"(41.772399064, -87.649756647)"
JB384776,08/08/2018 02:15:00 PM,109XX S NORMAL AVE,0560,ASSAULT,SIMPLE,RESIDENCE,false,false,2233,34,08A,1174904,1832439,2018,41.695594497,-87.635235873,"(41.695594497, -87.635235873)"
JB384880,08/08/2018 02:22:00 PM,0000X S STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,true,false,0112,42,06,1176389,1900278,2018,41.88171846,-87.627760426,"(41.88171846, -87.627760426)"
JB384811,08/08/2018 02:23:00 PM,045XX W WILCOX ST,041A,BATTERY,AGGRAVATED: HANDGUN,SIDEWALK,false,false,1113,28,04B,1146260,1898956,2018,41.878717176,-87.738427509,"(41.878717176, -87.738427509)"
JB384825,08/08/2018 02:25:00 PM,007XX W 63RD ST,1200,DECEPTIVE PRACTICE,STOLEN PROP: BUY/RECEIVE/POS.,STREET,true,false,0711,16,13,1172535,1863097,2018,41.779776542,-87.643009194,"(41.779776542, -87.643009194)"
JB384821,08/08/2018 02:26:00 PM,026XX E 83RD ST,1821,NARCOTICS,MANU/DEL:CANNABIS 10GM OR LESS,STREET,true,false,0423,7,18,1195160,1850447,2018,41.744535673,-87.560480928,"(41.744535673, -87.560480928)"
JB384805,08/08/2018 02:26:00 PM,001XX N WACKER DR,0870,THEFT,POCKET-PICKING,SIDEWALK,false,false,0122,42,06,1173915,1901142,2018,41.884144784,-87.636819048,"(41.884144784, -87.636819048)"
JB384826,08/08/2018 02:28:00 PM,078XX S GREENWOOD AVE,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,false,false,0624,8,06,1184915,1853161,2018,41.752229535,-87.597934356,"(41.752229535, -87.597934356)"
JB386505,08/08/2018 02:29:00 PM,019XX W OGDEN AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,HOSPITAL BUILDING/GROUNDS,false,true,1231,2,26,1163312,1897077,2018,41.873219626,-87.675868666,"(41.873219626, -87.675868666)"
JB394409,08/08/2018 02:30:00 PM,021XX W RANDOLPH ST,0810,THEFT,OVER $500,CHA PARKING LOT/GROUNDS,false,false,1223,2,06,,,2018,,,
JB385672,08/08/2018 02:30:00 PM,052XX S DREXEL AVE,0810,THEFT,OVER $500,VEHICLE NON-COMMERCIAL,false,false,0233,4,06,1183130,1870599,2018,41.80012271,-87.603933527,"(41.80012271, -87.603933527)"
JB386149,08/08/2018 02:30:00 PM,0000X E LAKE ST,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,"SCHOOL, PUBLIC, BUILDING",false,true,0111,42,26,1176585,1901750,2018,41.885753285,-87.626996239,"(41.885753285, -87.626996239)"
JB386082,08/08/2018 02:30:00 PM,025XX N LINCOLN AVE,0810,THEFT,OVER $500,STREET,false,false,1935,43,06,1169604,1917051,2018,41.927894945,-87.652185523,"(41.927894945, -87.652185523)"
JB385997,08/08/2018 02:30:00 PM,070XX S MERRILL AVE,1365,CRIMINAL TRESPASS,TO RESIDENCE,APARTMENT,false,false,0331,5,26,1191760,1858771,2018,41.767460542,-87.572669047,"(41.767460542, -87.572669047)"
JB384972,08/08/2018 02:30:00 PM,027XX W 51ST ST,0320,ROBBERY,STRONGARM - NO WEAPON,SMALL RETAIL STORE,false,false,0923,14,03,1159088,1870735,2018,41.801021911,-87.692099046,"(41.801021911, -87.692099046)"
JB385327,08/08/2018 02:30:00 PM,0000X E GRAND AVE,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,false,false,1834,42,06,1176796,1903917,2018,41.891694878,-87.626155832,"(41.891694878, -87.626155832)"
JB384983,08/08/2018 02:30:00 PM,131XX S LANGLEY AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,RESIDENCE,true,false,0533,9,15,1183247,1818188,2018,41.656298119,-87.605130487,"(41.656298119, -87.605130487)"
JB385048,08/08/2018 02:30:00 PM,001XX N LA SALLE ST,0890,THEFT,FROM BUILDING,RESTAURANT,false,false,0122,42,06,1175106,1901598,2018,41.885369466,-87.63243193,"(41.885369466, -87.63243193)"
JB384816,08/08/2018 02:30:00 PM,016XX N WHIPPLE ST,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,false,true,1421,26,26,1155712,1910782,2018,41.910983787,-87.703402626,"(41.910983787, -87.703402626)"
JB384800,08/08/2018 02:30:00 PM,042XX W IRVING PARK RD,1310,CRIMINAL DAMAGE,TO PROPERTY,ALLEY,false,true,1731,38,14,1147461,1926248,2018,41.953586169,-87.733316532,"(41.953586169, -87.733316532)"
JB396646,08/08/2018 02:32:00 PM,022XX S WESTERN AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,BANK,false,false,1034,25,11,,,2018,,,
JB384815,08/08/2018 02:33:00 PM,065XX S ASHLAND AVE,0860,THEFT,RETAIL THEFT,GOVERNMENT BUILDING/PROPERTY,false,false,0725,17,06,1166799,1861252,2018,41.774838063,-87.664090778,"(41.774838063, -87.664090778)"
JB384847,08/08/2018 02:35:00 PM,064XX S MAPLEWOOD AVE,0496,BATTERY,AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST,RESIDENCE,false,true,0825,15,04B,1160482,1861844,2018,41.776595159,-87.687231771,"(41.776595159, -87.687231771)"
JB384807,08/08/2018 02:36:00 PM,088XX S HERMITAGE AVE,0820,THEFT,$500 AND UNDER,RESIDENCE,false,true,2221,21,06,1166220,1846135,2018,41.733367244,-87.666642743,"(41.733367244, -87.666642743)"
JB384923,08/08/2018 02:37:00 PM,025XX N LINCOLN AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1935,43,14,1169663,1916995,2018,41.927739992,-87.651970357,"(41.927739992, -87.651970357)"
JB384806,08/08/2018 02:40:00 PM,014XX N LINDER AVE,031A,ROBBERY,ARMED: HANDGUN,RESIDENTIAL YARD (FRONT/BACK),false,false,2532,37,03,1139410,1909127,2018,41.906755198,-87.763331599,"(41.906755198, -87.763331599)"
JB384974,08/08/2018 02:45:00 PM,124XX S WENTWORTH AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0523,9,14,1177190,1822535,2018,41.668365269,-87.627163297,"(41.668365269, -87.627163297)"
JB384863,08/08/2018 02:46:00 PM,029XX W ROOSEVELT RD,3731,INTERFERENCE WITH PUBLIC OFFICER,OBSTRUCTING IDENTIFICATION,STREET,true,false,1022,24,24,1157060,1894573,2018,41.86647751,-87.698890795,"(41.86647751, -87.698890795)"
JB391241,08/08/2018 03:00:00 PM,083XX S SEELEY AVE,5001,OTHER OFFENSE,OTHER CRIME INVOLVING PROPERTY,RESIDENCE-GARAGE,false,false,0614,18,26,1164145,1849288,2018,41.742063411,-87.67415604,"(41.742063411, -87.67415604)"
JB386093,08/08/2018 03:00:00 PM,055XX W JACKSON BLVD,0820,THEFT,$500 AND UNDER,RESIDENCE,false,false,1522,29,06,1139546,1898123,2018,41.876556376,-87.763100646,"(41.876556376, -87.763100646)"
JB385094,08/08/2018 03:00:00 PM,119XX S PRAIRIE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,0532,9,14,1180055,1825844,2018,41.677380759,-87.616577307,"(41.677380759, -87.616577307)"
JB385360,08/08/2018 03:00:00 PM,002XX E OHIO ST,0820,THEFT,$500 AND UNDER,RESTAURANT,false,false,1834,42,06,1177936,1904246,2018,41.892571811,-87.621959165,"(41.892571811, -87.621959165)"
JB385108,08/08/2018 03:00:00 PM,021XX N AVERS AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,2525,30,05,1150365,1913934,2018,41.919739247,-87.722963357,"(41.919739247, -87.722963357)"
JB384890,08/08/2018 03:00:00 PM,054XX W FERDINAND ST,0820,THEFT,$500 AND UNDER,ALLEY,false,false,1523,37,06,1139886,1902619,2018,41.888887769,-87.761742306,"(41.888887769, -87.761742306)"
JB384819,08/08/2018 03:00:00 PM,042XX S COTTAGE GROVE AVE,0560,ASSAULT,SIMPLE,PARKING LOT/GARAGE(NON.RESID.),false,true,0214,4,08A,1182317,1876886,2018,41.817393627,-87.606720071,"(41.817393627, -87.606720071)"
JB384856,08/08/2018 03:03:00 PM,044XX W MONROE ST,0460,BATTERY,SIMPLE,APARTMENT,false,false,1113,28,08B,1146842,1899294,2018,41.879633598,-87.736281864,"(41.879633598, -87.736281864)"
JB384904,08/08/2018 03:05:00 PM,002XX W 81ST ST,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,true,false,0622,21,15,1176150,1851259,2018,41.747211313,-87.630110992,"(41.747211313, -87.630110992)"
JB384850,08/08/2018 03:08:00 PM,024XX W CHICAGO AVE,0860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,false,false,1221,1,06,1160005,1905256,2018,41.895732399,-87.687784384,"(41.895732399, -87.687784384)"
JB385009,08/08/2018 03:10:00 PM,013XX E 71ST PL,0560,ASSAULT,SIMPLE,ALLEY,false,false,0324,5,08A,1186442,1857864,2018,41.765099057,-87.592190162,"(41.765099057, -87.592190162)"
JB384878,08/08/2018 03:10:00 PM,035XX W 13TH PL,0486,BATTERY,DOMESTIC BATTERY SIMPLE,VEHICLE NON-COMMERCIAL,false,true,1021,24,08B,1152965,1893676,2018,41.864098105,-87.713947792,"(41.864098105, -87.713947792)"
JB384896,08/08/2018 03:13:00 PM,015XX S KOSTNER AVE,2027,NARCOTICS,POSS: CRACK,STREET,true,false,1012,24,18,1147302,1892172,2018,41.860081177,-87.734775144,"(41.860081177, -87.734775144)"
JB385303,08/08/2018 03:14:00 PM,0000X N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,true,false,0112,42,06,1176364,1900524,2018,41.882394062,-87.627844798,"(41.882394062, -87.627844798)"
JB384859,08/08/2018 03:15:00 PM,008XX W RANDOLPH ST,0320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,false,false,1224,27,03,1170930,1901252,2018,41.88451259,-87.647776992,"(41.88451259, -87.647776992)"
JB384857,08/08/2018 03:15:00 PM,028XX E 91ST ST,051A,ASSAULT,AGGRAVATED: HANDGUN,SIDEWALK,false,false,0423,7,04A,1196797,1845177,2018,41.730033868,-87.554657596,"(41.730033868, -87.554657596)"
JB384927,08/08/2018 03:15:00 PM,048XX S LANGLEY AVE,0460,BATTERY,SIMPLE,RESIDENTIAL YARD (FRONT/BACK),false,false,0223,4,08B,1181745,1873135,2018,41.807113842,-87.60893429,"(41.807113842, -87.60893429)"
JB384858,08/08/2018 03:15:00 PM,043XX W CRYSTAL ST,0820,THEFT,$500 AND UNDER,STREET,false,false,2534,37,06,1146980,1907966,2018,41.903427891,-87.735553304,"(41.903427891, -87.735553304)"
JB384869,08/08/2018 03:15:00 PM,015XX N MAPLEWOOD AVE,1365,CRIMINAL TRESPASS,TO RESIDENCE,APARTMENT,false,true,1423,26,26,1159126,1910160,2018,41.909207482,-87.690877871,"(41.909207482, -87.690877871)"
JB394560,08/08/2018 03:20:00 PM,091XX S WENTWORTH AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,false,false,0634,21,26,,,2018,,,
JB384943,08/08/2018 03:20:00 PM,035XX W ADAMS ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,false,false,1123,28,11,1152888,1898846,2018,41.878286676,-87.714093543,"(41.878286676, -87.714093543)"
JB384897,08/08/2018 03:20:00 PM,001XX N OAKLEY BLVD,031A,ROBBERY,ARMED: HANDGUN,VEHICLE NON-COMMERCIAL,false,false,1223,2,03,1161054,1901054,2018,41.884180033,-87.684048419,"(41.884180033, -87.684048419)"
JB384915,08/08/2018 03:20:00 PM,024XX W 63RD ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,true,false,0825,15,18,1161295,1862816,2018,41.779245661,-87.684224438,"(41.779245661, -87.684224438)"
JB385033,08/08/2018 03:23:00 PM,064XX N RIDGE BLVD,0460,BATTERY,SIMPLE,NURSING HOME/RETIREMENT HOME,false,false,2412,50,08B,1162579,1942878,2018,41.998915651,-87.67727301,"(41.998915651, -87.67727301)"
JB384872,08/08/2018 03:28:00 PM,007XX S CALIFORNIA AVE,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,SIDEWALK,false,false,1135,2,04B,1157813,1896830,2018,41.872655641,-87.696064936,"(41.872655641, -87.696064936)"
JB384902,08/08/2018 03:29:00 PM,057XX W RACE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,1512,29,08B,1138062,1903042,2018,41.890081681,-87.768430612,"(41.890081681, -87.768430612)"
JB388278,08/08/2018 03:30:00 PM,068XX S STATE ST,0820,THEFT,$500 AND UNDER,STREET,false,true,0322,20,06,1177470,1859440,2018,41.769631206,-87.625027353,"(41.769631206, -87.625027353)"
JB388020,08/08/2018 03:30:00 PM,031XX W 26TH ST,2820,OTHER OFFENSE,TELEPHONE THREAT,SMALL RETAIL STORE,false,false,1033,12,26,1155690,1886564,2018,41.844527593,-87.704135675,"(41.844527593, -87.704135675)"
JB385196,08/08/2018 03:30:00 PM,004XX N ORLEANS ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,SMALL RETAIL STORE,false,false,1831,42,07,1173849,1903356,2018,41.890221601,-87.636995432,"(41.890221601, -87.636995432)"
JB384905,08/08/2018 03:30:00 PM,021XX W PETERSON AVE,0860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,true,false,2413,40,06,1160994,1939841,2018,41.990615196,-87.683188577,"(41.990615196, -87.683188577)"
JB384934,08/08/2018 03:30:00 PM,016XX N SAWYER AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,true,1421,26,05,1154336,1910709,2018,41.910811088,-87.708459546,"(41.910811088, -87.708459546)"
JB384950,08/08/2018 03:30:00 PM,004XX N STATE ST,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),false,false,1834,42,14,1176302,1903096,2018,41.889453169,-87.627994833,"(41.889453169, -87.627994833)"
JB384889,08/08/2018 03:30:00 PM,025XX N CLARK ST,0890,THEFT,FROM BUILDING,RESTAURANT,false,false,1935,43,06,1172296,1917337,2018,41.928620632,-87.642285052,"(41.928620632, -87.642285052)"
JB384928,08/08/2018 03:31:00 PM,060XX S EBERHART AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,false,0313,20,08B,1180634,1865037,2018,41.784917834,-87.613257846,"(41.784917834, -87.613257846)"
JB385067,08/08/2018 03:38:00 PM,0000X W CHICAGO AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,SIDEWALK,true,false,1832,42,15,1175503,1905709,2018,41.896641364,-87.630850497,"(41.896641364, -87.630850497)"
JB385010,08/08/2018 03:38:00 PM,009XX N MICHIGAN AVE,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,true,false,1833,42,06,1177324,1906733,2018,41.899410159,-87.624131266,"(41.899410159, -87.624131266)"
JB384907,08/08/2018 03:39:00 PM,040XX S INDIANA AVE,0650,BURGLARY,HOME INVASION,RESIDENCE,false,false,0213,3,05,1178267,1878259,2018,41.82125427,-87.621534747,"(41.82125427, -87.621534747)"
JB384925,08/08/2018 03:40:00 PM,037XX N HALSTED ST,0890,THEFT,FROM BUILDING,SMALL RETAIL STORE,false,false,1925,46,06,1170260,1924854,2018,41.949292379,-87.649546279,"(41.949292379, -87.649546279)"
JB385122,08/08/2018 03:41:00 PM,055XX W VAN BUREN ST,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,RESIDENCE,false,false,1522,29,15,1139662,1897467,2018,41.87475411,-87.762690738,"(41.87475411, -87.762690738)"
JB385232,08/08/2018 03:45:00 PM,059XX S KEDZIE AVE,0810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),false,false,0824,16,06,1156066,1865116,2018,41.785663912,-87.703332868,"(41.785663912, -87.703332868)"
JB384944,08/08/2018 03:50:00 PM,055XX S BISHOP ST,2024,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,true,false,0713,16,18,1167614,1867836,2018,41.792887924,-87.660914356,"(41.792887924, -87.660914356)"
JB384956,08/08/2018 03:51:00 PM,079XX S EXCHANGE AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,0422,7,18,1197209,1852961,2018,41.751383531,-87.552889749,"(41.751383531, -87.552889749)"
JB385012,08/08/2018 03:52:00 PM,038XX W 15TH ST,0470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,SIDEWALK,true,false,1011,24,24,1150873,1892435,2018,41.860733816,-87.721659963,"(41.860733816, -87.721659963)"
JB385042,08/08/2018 03:58:00 PM,049XX W AUGUSTA BLVD,1570,SEX OFFENSE,PUBLIC INDECENCY,SIDEWALK,false,false,1531,37,17,1143262,1906198,2018,41.898646582,-87.749254702,"(41.898646582, -87.749254702)"
